id,name,album,album_id,artists,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,index
6eN8mi6qWIyiZofBnFcgPw,Campus,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.267,0.935,10,-3.92,1,0.0408,0.0015199999999999,0.0,0.0943,0.654,185.16,230747,4.0,2009,2009-06-09,1229
7oStLWRRT8BBOCEFTprVbb,C'est la vie,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.3429999999999999,0.968,4,-4.35,1,0.0962,8.340000000000001e-05,0.0,0.226,0.3720000000000001,135.088,143667,4.0,2009,2009-06-09,1229
6A7I7HMxviuCVkJSvuESSZ,Dr. Martens,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.38,0.975,1,-3.677,1,0.0759,0.00621,0.0,0.291,0.238,99.952,139253,4.0,2009,2009-06-09,1229
1zGGgnKgvdkwQoYePc4n8l,Where Is My Shoes,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.347,0.934,5,-4.268,1,0.18,8.51e-05,0.175,0.122,0.6,185.145,148960,4.0,2009,2009-06-09,1229
03dINu5LZCEwpcUfRSYTVu,bad Fortune-On the Highway,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.451,0.953,9,-3.92,1,0.1369999999999999,0.0073799999999999,2.95e-06,0.354,0.7559999999999999,94.02,197173,4.0,2009,2009-06-09,1229
4yc8iPS0nXLp5RTeSA13Ei,Crazy Claimers,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.447,0.952,4,-4.065,1,0.0631,0.0011099999999999,0.000374,0.108,0.4970000000000001,100.048,170520,4.0,2009,2009-06-09,1229
1WTsxWz1H0DsEiv17WS575,Don't Dump Your Music,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.392,0.907,9,-3.459,1,0.0874,0.00159,8.690000000000001e-05,0.207,0.655,130.014,189707,4.0,2009,2009-06-09,1229
3bjMwvwjKVxI14Rm66L3WN,No Respect,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.107,0.785,9,-3.639,0,0.0496,0.0001889999999999,0.7040000000000001,0.209,0.899,160.488,58707,4.0,2009,2009-06-09,1229
3JYTNiUxs1wTKAO03paUYZ,Mr. K,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.418,0.981,7,-3.594,1,0.133,0.00518,0.0002529999999999,0.8079999999999999,0.55,94.849,183267,4.0,2009,2009-06-09,1229
3jtnYK1Lp4TgHVScQGrbJq,LA,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.2339999999999999,0.967,3,-4.306,1,0.0845,4.760000000000001e-05,2.03e-05,0.336,0.257,173.067,238960,4.0,2009,2009-06-09,1229
4BnjsYywdbp3Mq7Yvynqk6,Master a Go-Go,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.406,0.947,4,-3.791,1,0.0606,0.0685,0.0,0.257,0.916,160.082,118333,4.0,2009,2009-06-09,1229
1PzyRnF8175hLHGc6kF7Ei,Eventide,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.238,0.953,7,-4.3610000000000015,1,0.0576,6.64e-05,0.0,0.318,0.422,180.241,205413,4.0,2009,2009-06-09,1229
2ZaNCrgqpHrIey2BjNTYzY,My Sweet Old Dayz,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.431,0.91,9,-3.324,1,0.0497,0.00692,0.0,0.0954,0.532,110.105,177547,4.0,2009,2009-06-09,1229
7rpapOAXhSBLEWZeNsrDx2,Hybrid,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.409,0.989,2,-4.006,1,0.173,2.64e-05,0.00555,0.0376,0.133,109.968,88027,4.0,2009,2009-06-09,1229
6AqxksDoXReBdJ49RnJnbg,Holiday,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.2789999999999999,0.972,11,-4.605,1,0.0782,1.39e-05,8.79e-05,0.408,0.316,179.82299999999995,177507,4.0,2009,2009-06-09,1229
30CpqHhYDMppPSk3E2vcVs,Punk Rock Johnny,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.386,0.973,4,-3.679,1,0.0647,0.00114,0.0,0.211,0.436,95.034,100373,4.0,2009,2009-06-09,1229
0NrfdcL8b6XowwK1wYcy5x,Japanese Wantons,In Punk We Trust,4EoHUjfS90HcjcbB3gwd6U,Nicotine,['0p3U0uLx2oSf0yn8i5XZki'],0.257,0.974,11,-4.137,1,0.139,0.1009999999999999,0.0117,0.705,0.136,120.44,123827,4.0,2009,2009-06-09,1229
6VBRDyuEmzBMNVi52bFNIW,Art Rap Party,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.7390000000000001,0.648,11,-6.433,0,0.473,0.154,0.0,0.3829999999999999,0.5660000000000001,92.37,185731,4.0,2010,2010-05-11,1277
5ElEQ6vjmn2Sr1DTA1GJEu,Freak Flag,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.852,0.861,11,-7.923999999999999,0,0.173,0.132,0.00504,0.209,0.932,92.008,217693,4.0,2010,2010-05-11,1277
4GLbqwma6FGljNSAtU55Nw,I Rock,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.6709999999999999,0.768,6,-6.354,0,0.366,0.3829999999999999,0.0,0.319,0.7979999999999999,89.835,143305,4.0,2010,2010-05-11,1277
3xBs0ThLIunK6Y35cAokKn,Rap Protection Prayer,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.351,0.88,11,-7.022,0,0.265,0.0516,5.68e-05,0.143,0.528,96.894,210292,4.0,2010,2010-05-11,1277
135wO7c6as1rPt7lgW7VXW,Helicopter,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.498,0.815,2,-6.609,0,0.314,0.261,0.0,0.344,0.693,91.996,133677,4.0,2010,2010-05-11,1277
4WBzCy2BrnGzJxjUTATox6,WTF Is Art Rap,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.675,0.287,9,-11.482,1,0.441,0.888,1.22e-05,0.154,0.583,107.382,92624,3.0,2010,2010-05-11,1277
0Ybbd9UM3fvv9SNW9CtbnF,Pissy Transmissions,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.579,0.7340000000000001,1,-6.16,1,0.241,0.445,0.0,0.0884,0.546,70.60300000000002,203717,4.0,2010,2010-05-11,1277
2aHQ3LFmJMY0zr5UznRP77,Partly Cloudy,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.752,0.5529999999999999,7,-11.275,1,0.391,0.031,0.0,0.0683,0.409,90.395,106199,4.0,2010,2010-05-11,1277
6U2nR6a9f6wFXikFbTMT2y,Garbage Man,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.82,0.662,10,-8.235,0,0.16,0.00951,0.0526,0.157,0.74,94.994,254598,4.0,2010,2010-05-11,1277
5KgeijkWBZ75AXb3TB0SsH,Mole In Your Ministry,Unapologetic Art Rap,2KFvFjM7w06Vg2TjLRI7EJ,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.551,0.831,4,-7.819,1,0.369,0.0564,0.000278,0.172,0.544,87.535,241305,4.0,2010,2010-05-11,1277
4IIdH7tHoikvvr0twQtCBI,Death Parade,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.747,0.435,6,-7.722,0,0.321,0.405,0.00894,0.102,0.4370000000000001,94.959,144100,4.0,2020,2020-10-16,1277
6AJP6ZGB9XBFuowo7TtvUD,Sweatpants Spiderman,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.914,0.447,0,-11.508,1,0.409,0.581,0.0,0.359,0.5920000000000001,130.066,157229,4.0,2020,2020-10-16,1277
5FBr1mDPCjkhUON3OKScpI,The Edge of New Clothes,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.446,0.7979999999999999,5,-6.975,0,0.3670000000000001,0.108,0.0,0.204,0.569,149.936,189891,4.0,2020,2020-10-16,1277
0ajnfowkNlVihOU6lv1YTa,Everything Ends Last Year,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.47,0.4639999999999999,5,-12.725,1,0.479,0.88,1.95e-05,0.095,0.309,178.69799999999995,140017,3.0,2020,2020-10-16,1277
0cNf7ZzFbq4LCU2D6ShIxx,The Black Mirror Episode,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.667,0.521,9,-7.311,0,0.0556,0.0778,0.0,0.325,0.131,98.759,181424,4.0,2020,2020-10-16,1277
3OFNtIz7rA2eUvQuxSaMeK,Wtf is Self Care,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.599,0.674,6,-10.655,1,0.4920000000000001,0.149,0.0,0.241,0.83,83.514,129174,4.0,2020,2020-10-16,1277
7AJtvcBLapo7tFdritc6EQ,I'm a Joestar (Black Power Fantasy),"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.81,0.556,1,-8.04,1,0.32,0.792,0.0,0.121,0.589,132.0,183915,4.0,2020,2020-10-16,1277
1ofRfMOHf6SatmKBLGkMLb,Airplane Boneyard,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,Open Mike Eagle,['5CuU6SRJjbbZL926nSGGxX'],0.84,0.623,4,-10.191,0,0.351,0.502,0.00242,0.131,0.639,119.947,144335,4.0,2020,2020-10-16,1277
5rZ1f5KkngpEfmaQhMwOjT,Fiend In A Cloud,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.529,0.857,2,-5.705,1,0.0432,0.0836,0.0,0.376,0.589,108.106,221027,4.0,2002,2002,866
2bxjwFEXmbxybyyP5hBY88,Me And My 424,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.611,0.7040000000000001,11,-6.678,0,0.0246,0.0402,0.0,0.099,0.804,98.032,216333,4.0,2002,2002,866
2UgsepmSpvl4AepAuLfiva,Underneath The Leaves,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.597,0.64,7,-8.783999999999999,1,0.042,0.348,0.0003529999999999,0.153,0.5820000000000001,138.86700000000002,242040,4.0,2002,2002,866
5amFGgSxNYsUjT4bdSt7oU,Interlude #4,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.193,0.619,4,-9.884,1,0.0365,0.209,2.47e-06,0.412,0.3779999999999999,207.556,106493,4.0,2002,2002,866
7dEg8m4vkrOPFHr6drMSIx,The Mansion,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.583,0.569,7,-7.467,1,0.0368,0.359,6.92e-06,0.104,0.41,129.88299999999998,237240,4.0,2002,2002,866
4PpbIR5XDKJmHCPWaNZNpt,Nikki Oh Nikki,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.579,0.503,0,-8.091000000000001,1,0.0429,0.0558,1.6100000000000002e-05,0.155,0.228,102.194,207827,4.0,2002,2002,866
65gl8X6854pY21ZN9t3Ome,Amitriptyline,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.581,0.721,7,-8.061,1,0.0427,0.368,0.00018,0.204,0.536,129.679,223973,4.0,2002,2002,866
3Z6dD1s2Mstox7oAB8nRxv,Greyhound,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.478,0.516,4,-5.859,1,0.0293,0.589,0.0,0.113,0.508,120.303,72760,4.0,2002,2002,866
2V6NH6axh8MzjYZfiHb47v,Interlude #5,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.6940000000000001,0.541,7,-8.448,0,0.0281,0.00825,0.976,0.386,0.3829999999999999,100.116,49640,4.0,2002,2002,866
2fCKksD28iylwmoWmJGyYv,Cool Purple Mist,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.733,0.529,0,-9.2,1,0.0371,0.129,0.0,0.0787,0.7,114.721,184733,4.0,2002,2002,866
4CHkF7Tm1in7RWcJ8TCD8n,From Out Here,Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.381,0.541,4,-7.677,1,0.0331,0.436,0.0,0.127,0.369,104.345,205227,4.0,2002,2002,866
1SyZfg4UdHC1fRZaVW1zHk,"Fiend In A Cloud, Pt. 2",Life And Death Of An American Fourtracker,0U1sg3fG5cgO0mneitjMpe,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.239,0.247,11,-9.859,0,0.0314,0.968,7.06e-05,0.25,0.059,97.703,143307,5.0,2002,2002,866
4KCLHMLv52cDHZcK3gfXof,You Were My Fiji,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.58,0.473,9,-8.625,0,0.0359,0.7759999999999999,0.0001409999999999,0.256,0.243,126.888,130000,4.0,2001,2001,866
1H8N33bThcPObsYoyYEQk5,Keep The Dream Alive,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.479,0.674,0,-5.948,1,0.0284,0.00151,6.1e-06,0.091,0.406,136.05100000000002,219027,4.0,2001,2001,866
1dFRKJgDwBx3B4mTxulIcE,Little Lost Boy,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.593,0.56,7,-9.415,1,0.0338,0.233,0.00207,0.495,0.607,126.821,101040,4.0,2001,2001,866
5FMS8YgY1vyoOK6sr50tCk,Interlude 1,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.135,0.6709999999999999,6,-16.416,1,0.045,0.95,0.9,0.252,0.355,171.854,35560,1.0,2001,2001,866
1xRgNraaOiM2YOjb0Adqpn,Everything Changed,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.336,0.6809999999999999,0,-8.277999999999999,1,0.0623,0.152,0.00179,0.179,0.2239999999999999,204.603,136867,4.0,2001,2001,866
3tTy6rFrMdoEif9fAdVuiR,My Old Flame,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.588,0.603,5,-10.15,0,0.0312,0.431,0.0475,0.166,0.205,124.798,253333,4.0,2001,2001,866
2A4pVk0myx5s65WqFs5GNY,Interlude 3,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.275,0.29,11,-20.207,1,0.0806,0.772,0.932,0.127,0.121,168.6,55907,3.0,2001,2001,866
3lsO1fK4wGLsENSMnDV76B,Time Travel Is Lonely,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.419,0.6559999999999999,4,-7.847,1,0.0374,0.11,0.0279999999999999,0.348,0.4370000000000001,136.782,215400,4.0,2001,2001,866
072OrFjdNfZLEX2QNwRgMQ,If I Live Or If I Die,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.3389999999999999,0.4529999999999999,2,-11.03,1,0.0339,0.913,0.363,0.124,0.66,139.136,150227,4.0,2001,2001,866
2MNZkoeIbbByFyJkbi2tEu,Emma Pearl,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.586,0.6729999999999999,7,-8.459,1,0.026,0.3929999999999999,0.151,0.209,0.537,104.306,189000,4.0,2001,2001,866
1ucq8mryWS4TBQcsU6aoTo,Interlude 2,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.154,0.531,11,-11.312,1,0.035,0.8320000000000001,0.000781,0.4320000000000001,0.134,137.542,109867,4.0,2001,2001,866
6qjJxSUQuwu8zMPldvYrnm,Do You Remember?,Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.62,0.6659999999999999,0,-8.552,1,0.0411,0.125,0.00613,0.11,0.8640000000000001,141.02,219507,4.0,2001,2001,866
0J7uLv6XWt6W31r0xShWVL,"Gainesville, Fla",Time Travel Is Lonely,0fWHsKfGieGV7l9nOLjcGI,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.364,0.442,4,-12.773,1,0.0363,0.379,0.4679999999999999,0.147,0.316,123.149,248360,4.0,2001,2001,866
0oco1k5g0LxFh9U6rG4n83,Letter to the East Coast,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.621,0.212,9,-14.255999999999998,0,0.0289,0.755,0.00457,0.25,0.267,105.45,130213,4.0,2005,2005,866
1s1gVXaB9lMbFhnfxExK1C,Plymouth Rock,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.703,0.551,7,-11.438,1,0.0429,0.122,0.00549,0.106,0.312,80.208,284173,4.0,2005,2005,866
5zDeIKh6mdwY8J2QG51nby,Exodus Damage,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.59,0.645,6,-8.124,0,0.0278,0.0744,2.31e-05,0.0774,0.509,132.35399999999998,300933,4.0,2005,2005,866
5NRvnQAB1ye1sShU2x0Hda,Peacocks in the Video Rain,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.7240000000000001,0.466,0,-10.550999999999998,1,0.0321,0.118,0.000761,0.104,0.535,115.326,264013,4.0,2005,2005,866
73H7KMuJNwlHCKtPfrzn5G,Trance Manual,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.507,0.3329999999999999,7,-13.454,1,0.0355,0.0486,0.0269,0.0999,0.0885,135.407,287573,4.0,2005,2005,866
6wn0pXyYAyV7pcjGJTr6FS,New Zealand Pines,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.223,0.126,10,-18.238,1,0.0344,0.4029999999999999,0.11,0.109,0.121,98.76,257613,4.0,2005,2005,866
3Bwq9IMO17l5IcyKlvfdra,Radiant With Terror,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.585,0.315,2,-10.893,1,0.0317,0.522,0.0,0.115,0.253,130.39700000000002,133587,4.0,2005,2005,866
7xVYImKY9kqH9hBgxxeZXY,Continuation,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.6859999999999999,0.265,6,-10.92,0,0.0793,0.0589,0.0354,0.12,0.937,174.575,241667,4.0,2005,2005,866
5hddzlAzaoJwD8eBkwugM1,Dear Sarah Shu,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.621,0.434,4,-10.175,0,0.0298,0.019,0.000593,0.182,0.2789999999999999,124.415,269533,4.0,2005,2005,866
62nqKx4qKyJEwOM9ffkJh3,Farewell Transmission,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.434,0.0738,9,-15.861,0,0.0345,0.971,2.26e-05,0.14,0.242,138.001,165373,4.0,2005,2005,866
4VqC75VZ7IsiV6voBcXqdE,Angela,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.6629999999999999,0.286,0,-13.298,1,0.142,0.2339999999999999,0.0126,0.0827,0.7170000000000001,200.431,229240,4.0,2005,2005,866
2EwC8gH8o7FwaXxzIknjt9,Dead Slate Pacific,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.5820000000000001,0.1889999999999999,2,-16.52,1,0.0307,0.818,1.19e-05,0.211,0.351,106.519,189093,4.0,2005,2005,866
2b26HtCuKsn4ioLsS08jbm,The Golden Gate,Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.3929999999999999,0.0882,6,-17.464000000000002,0,0.0348,0.12,0.836,0.327,0.107,102.361,232187,4.0,2005,2005,866
07sI7hvZYRlURhug4mjsPJ,"CRC7173, Affectionately",Pixel Revolt,3j2npaCpx3gfv6Ad9gOrdr,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.536,0.4639999999999999,11,-9.175,1,0.0269,0.173,0.82,0.129,0.36,76.59899999999998,236133,4.0,2005,2005,866
7kC3VUoiI5NuR87yybPAsH,Kookaburra,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.703,0.542,8,-9.217,0,0.0278,0.144,0.000752,0.178,0.4920000000000001,123.259,330187,4.0,2007,2007,866
3TorW9slGjI2VFjuYn8K4s,Time To Go,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.574,0.818,2,-8.157,0,0.0278,0.0014,0.0,0.397,0.574,130.161,148893,4.0,2007,2007,866
0c4OdSfnWTLXL60YxmFngd,The Parade,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.6629999999999999,0.602,1,-8.121,1,0.0293,0.0537,0.0,0.1939999999999999,0.356,134.27100000000002,281867,4.0,2007,2007,866
2acrXP0a9dcLJqqRT6JAix,White Dove,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.606,0.695,0,-7.582999999999997,0,0.0307,0.0388,7.829999999999999e-05,0.179,0.435,134.409,240480,4.0,2007,2007,866
5pNbJeegA3wsIyobAMqtaY,Tablespoon of Codeine,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.4970000000000001,0.53,6,-8.806000000000003,0,0.0498,0.0471,0.0159,0.104,0.31,73.59100000000002,326067,4.0,2007,2007,866
0IUm4Nwkkz78cqbx7MSQtn,The Tower,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.688,0.732,9,-8.971,1,0.0279,0.0936,0.00569,0.0588,0.66,124.188,246267,4.0,2007,2007,866
60QTSnre4IgPus8FNc3v9L,The Minaret,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.688,0.618,5,-9.492,1,0.0599,0.043,0.0044,0.2789999999999999,0.643,75.244,267720,4.0,2007,2007,866
0lplibVjQ6DTcAmqwuYN2l,Numbered Lithograph,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.677,0.762,6,-9.132,0,0.0703,0.248,0.0,0.0884,0.757,143.5,142440,4.0,2007,2007,866
3XYkOKpjwsO7O3X0KfXZaE,Central Booking,Emerald City,34nrTaZ04GAAtz1jLMd1IB,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.748,0.2019999999999999,0,-12.33,1,0.038,0.544,0.1159999999999999,0.114,0.185,120.035,316253,3.0,2007,2007,866
0K9pZPJiMa21lPHKHkoxoV,Pale Horse,Cellar Door,5nvdsuFq2jniXbWM0DYoRH,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.732,0.725,6,-6.084,0,0.0351,0.292,6.63e-06,0.0996,0.752,134.974,160893,3.0,2004,2004,866
6Vwy0zCAZ8B721AVIHmYZQ,Up Above the Sea,Cellar Door,5nvdsuFq2jniXbWM0DYoRH,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.7040000000000001,0.575,2,-9.536,1,0.0256,0.285,0.00364,0.1119999999999999,0.346,97.285,221613,4.0,2004,2004,866
4YjHLG52Igdyze3HiQlcnB,Wild Strawberries,Cellar Door,5nvdsuFq2jniXbWM0DYoRH,John Vanderslice,['2GOfAZEwmCpwPhX7kjMJYN'],0.385,0.263,7,-12.16,1,0.0299,0.6559999999999999,0.0533,0.0839,0.132,95.69,110773,4.0,2004,2004,866
